,index,id,title,rating,user
19020,6,865,The Alchemist,4,3407
19021,7,76120,A Study in Scarlet and The Sign of Four,5,3407
19022,8,8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",5,3407
19023,9,557332,Prom Nights from Hell,3,3407
19024,10,69571,"Rich Dad, Poor Dad",4,3407
19025,11,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5,3407
19026,12,1162543,"Breaking Dawn (Twilight, #4)",5,3407
19027,13,428263,"Eclipse (Twilight, #3)",4,3407
19028,14,49041,"New Moon (Twilight, #2)",2,3407
19029,15,41865,"Twilight (Twilight, #1)",4,3407
19030,0,43704885,حين يتمرد الجان,0,3408
19031,1,18074088,رسائل الجنيد - أول عمل يجمع كل رسائل الإمام الجنيد وأقواله المأثورة,0,3408
19032,2,10134286,الفتح الرباني والفيض الرحماني,0,3408
19033,3,865,The Alchemist,5,3408
19034,4,32525,Art Through the Ages,4,3408
19035,5,11996019,The King's Agent,1,3408
19036,6,7863274,Graffiti Moon,4,3408
19037,7,276287,M.C. Escher: The Graphic Work,3,3408
19038,8,1885,Pride and Prejudice,3,3408
19039,9,7504179,How to Be an American Housewife,4,3408
19040,10,4618728,Honolulu,4,3408
19041,11,7352053,"My Name is Mary Sutter (Mary Sutter, #1)",3,3408
19042,12,9462795,"Starcrossed (Starcrossed, #1)",4,3408
19043,13,8685612,"The Iron Queen (The Iron Fey, #3)",3,3408
19044,14,7488244,"Unearthly (Unearthly, #1)",4,3408
19045,15,1656001,"The Host (The Host, #1)",5,3408
19046,16,6644117,"The Iron King (The Iron Fey, #1)",5,3408
19047,17,41865,"Twilight (Twilight, #1)",5,3408
19048,18,8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",4,3408
19049,19,42899,"Dark Lover (Black Dagger Brotherhood, #1)",5,3408
19050,0,16149498,Eden,3,3410
19051,1,13393598,"The Researchers Library of Ancient Texts: Volume One -- The Apocrypha Includes the Books of Enoch, Jasher, and Jubilees",0,3410
19052,2,19417933,"The Books of Enoch, Jubilees, and Jasher",0,3410
19053,3,8148440,Forbidden books of the original New Testament,4,3410
19054,4,332613,One Flew Over the Cuckoo's Nest,0,3410
19055,5,930,Memoirs of a Geisha,0,3410
19056,6,133767,"Glorious Appearing: The End of Days (Left Behind, #12)",0,3410
19057,7,27525,"Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)",0,3410
19058,8,27530,"The Remnant (Left Behind, #10)",0,3410
19059,9,27526,"Desecration (Left Behind, #9)",0,3410
19060,10,50930,"The Mark (Left Behind, #8)",0,3410
19061,11,85957,"Assassins (Left Behind, #6)",3,3410
19062,12,85958,"The Indwelling (Left Behind, #7)",4,3410
19063,13,79705,"Apollyon (Left Behind, #5)",3,3410
19064,14,27528,"Nicolae (Left Behind, #3)",4,3410
19065,15,228258,"Tribulation Force (Left Behind, #2)",4,3410
19066,16,27523,"Left Behind (Left Behind, #1)",4,3410
19067,17,228261,"Soul Harvest: The World Takes Sides (Left Behind, #4)",4,3410
19068,18,7937462,"The Short Second Life of Bree Tanner (Twilight, #3.5)",3,3410
19069,19,1162543,"Breaking Dawn (Twilight, #4)",5,3410
19070,0,40470,"Cities of the Plain (The Border Trilogy, #3)",0,3413
19071,1,365990,"The Crossing (The Border Trilogy, #2)",0,3413
19072,2,76620,"Watership Down (Watership Down, #1)",5,3413
19073,3,47562,The Curious Sofa,0,3413
19074,4,91499,The Epiplectic Bicycle,0,3413
19075,5,1539981,The Loathsome Couple,0,3413
19076,6,8146,The Stories of Vladimir Nabokov,0,3413
19077,7,4601396,Pygmy,1,3413
19078,8,9912994,"Damned (Damned, #1)",4,3413
19079,9,17726,"Go Down, Moses",4,3413
19080,10,128770,The Unvanquished,4,3413
19081,11,210825,The Reivers,4,3413
19082,12,10979,Light in August,4,3413
19083,13,77013,As I Lay Dying,4,3413
19084,14,3717,Stranger than Fiction,4,3413
19085,15,22285,Rant,4,3413
19086,16,22288,Haunted,3,3413
19087,17,1840511,Snuff,4,3413
19088,18,22284,Diary,3,3413
19089,19,22206,Lullaby,3,3413
19090,0,2734930,Oil!,0,3414
19091,1,76579,Summer Blonde,5,3414
19092,2,9517,"Persepolis 2: The Story of a Return (Persepolis, #2)",0,3414
19093,3,62953,Ghost World,0,3414
19094,4,38333,Black Hole,0,3414
19095,5,15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",4,3414
19096,6,4934,The Brothers Karamazov,0,3414
19097,7,17689,Franz Kafka's The Castle,0,3414
19098,8,485894,The Metamorphosis,5,3414
19099,9,4980,Breakfast of Champions,3,3414
19100,10,101094,The Famished Road,4,3414
19101,11,37781,"Things Fall Apart (The African Trilogy, #1)",5,3414
19102,12,6149,Beloved,4,3414
19103,13,11486,The Color Purple,5,3414
19104,14,49552,The Stranger,0,3414
19105,15,338798,Ulysses,0,3414
19106,16,113441,The Day of the Locust,5,3414
19107,17,11013,Finnegans Wake,0,3414
19108,18,11437,Where I'm Calling From: New and Selected Stories,5,3414
19109,19,284996,The Complete Stories,5,3414
19110,0,65605,"The Magician's Nephew (Chronicles of Narnia, #6)",0,3415
19111,1,6554963,Ask Me Anything,5,3415
19112,0,50937,"First, Break All the Rules: What the World's Greatest Managers Do Differently",0,3417
19113,1,313605,Getting to Yes: Negotiating Agreement Without Giving In,0,3417
19114,0,115120,Mathematical Elements for Computer Graphics,0,3421
19115,0,37761201,We're Going to Need More Wine,0,3422
19116,1,32075671,"The Hate U Give (The Hate U Give, #1)",0,3422
19117,2,36247169,Educated,0,3422
19118,3,101299,The Reader,0,3422
19119,4,7314,I Had the Strangest Dream...: The Dreamer's Dictionary for the 21st Century,0,3422
19120,5,16902,Walden,0,3422
19121,6,78287,Wanderlust: A History of Walking,0,3422
19122,7,18528190,Men Explain Things to Me,5,3422
19123,8,18045891,Sharp Objects,5,3422
19124,9,12369449,The Man Who Quit Money,5,3422
19125,10,30165203,"American Gods (American Gods, #1)",0,3422
19126,11,38212157,Hello World: Being Human in the Age of Algorithms,0,3422
19127,12,5306,Travels with Charley: In Search of America,3,3422
19128,13,7604,Lolita,5,3422
19129,14,30962053,The Idiot,4,3422
19130,15,22748064,"Cold Mountain: The Legend of Han Shan and Shih Te, the Original Dharma Bums",3,3422
19131,16,27071490,Homegoing,5,3422
19132,17,169756,Feed,5,3422
19133,18,5129,Brave New World,0,3422
19134,19,6380084,Villette,0,3422
19135,0,12262741,Wild: From Lost to Found on the Pacific Crest Trail,0,3423
19136,1,7244,The Poisonwood Bible,5,3423
19137,2,5107,The Catcher in the Rye,3,3423
19138,3,2728527,The Guernsey Literary and Potato Peel Pie Society,4,3423
19139,0,44778083,"House of Earth and Blood (Crescent City, #1)",0,3424
19140,1,41081926,I'll Never Tell,0,3424
19141,2,43591673,I'll Never Tell,0,3424
19142,3,41066983,Stay Sexy & Don't Get Murdered: The Definitive How-To Guide,0,3424
19143,4,41555947,Magic for Liars,0,3424
19144,5,41081925,I'll Never Tell,0,3424
19145,6,36987670,"Wolfhunter River (Stillhouse Lake, #3)",0,3424
19146,7,39863413,Stone Mothers,0,3424
19147,8,40953912,The Missing Years,0,3424
19148,9,39863431,I Know Who You Are,0,3424
19149,10,40141647,Before She Was Found,0,3424
19150,11,39863405,The Mother-in-Law,0,3424
19151,12,39893640,The Better Sister,0,3424
19152,13,40121959,Miracle Creek,0,3424
19153,14,41439562,Someone Knows,0,3424
19154,15,40847199,"Who Slays the Wicked (Sebastian St. Cyr, #14)",0,3424
19155,16,41806986,Little Darlings,0,3424
19156,17,127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",5,3424
19157,18,28510550,Vigil (Verity Fassbinder #1),0,3424
19158,19,17608111,"The Crimson Campaign (Powder Mage, #2)",0,3424
19159,0,23199736,Wreckage,0,3425
19160,1,24402967,"Hotel Plaza Athenee, The Couture Address in Paris",0,3425
19161,2,15953243,Smoke and Pickles: Recipes and Stories from a New Southern Kitchen,0,3425
19162,3,1242846,"Bonapartists in the Borderlands: French Exiles and Refugees on the Gulf Coast, 1815-1835",0,3425
19163,4,6795,The Cloud Atlas,4,3425
19164,5,227541,Cafe Europa: Life After Communism,0,3425
19165,6,12067161,The Mirage,4,3425
19166,7,15786792,Paris,4,3425
19167,8,214579,"The Story of B (Ishmael, #2)",0,3425
19168,9,9086994,Aleph,2,3425
19169,10,11778910,The New Republic,3,3425
19170,11,3867,The History of Love,0,3425
19171,12,9191012,Paris Was Ours,0,3425
19172,13,10962765,Nightwoods,3,3425
19173,14,17882779,Paris: the Epic Novel of the City of Lights,0,3425
19174,15,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,3425
19175,16,85987,Portrait in Sepia,0,3425
19176,17,24796,Zorro,0,3425
19177,18,7005479,Island Beneath the Sea,0,3425
19178,19,6681454,Caught,0,3425
19179,0,41619,Business @ the Speed of Thought: Succeeding in the Digital Economy,0,3426
19180,1,356896,The Greatest Salesman in the World,0,3426
19181,2,181206,The 80/20 Principle: The Secret to Achieving More with Less,0,3426
19182,3,1052,The Richest Man in Babylon,0,3426
19183,4,106835,The Intelligent Investor,0,3426
19184,5,12609433,The Power of Habit: Why We Do What We Do in Life and Business,0,3426
19185,6,4865,How to Win Friends and Influence People,0,3426
19186,7,76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,0,3426
19187,8,2054761,The Snowball: Warren Buffett and the Business of Life,0,3426
19188,9,11084145,Steve Jobs,0,3426
19189,0,38191426,"The Phoenix Project: A Novel about IT, DevOps, and Helping Your Business Win",0,3428
19190,1,39943902,"Fire & Blood (A Targaryen History, #1)",0,3428
19191,2,41436213,Sandworm: A New Era of Cyberwar and the Hunt for the Kremlin's Most Dangerous Hackers,5,3428
19192,3,20351202,The Man in the High Castle,4,3428
19193,4,12961964,The Handmaid's Tale,0,3428
19194,5,22887541,The Grace of Kings (The Dandelion Dynasty #1),3,3428
19195,6,378,The Phantom Tollbooth,0,3428
19196,7,25451264,Death's End (Remembrance of Earth’s Past #3),3,3428
19197,8,22522805,The Buried Giant,5,3428
19198,9,49628,Cloud Atlas,4,3428
19199,10,159764,"The Book of Atrus (Myst, #1)",4,3428
19200,11,17333324,"Ancillary Justice (Imperial Radch, #1)",4,3428
19201,12,17863,Accelerando,0,3428
19202,13,13023,Alice in Wonderland,2,3428
19203,14,77507,"Red Mars (Mars Trilogy, #1)",0,3428
19204,15,18007564,The Martian,0,3428
19205,16,29579,"Foundation (Foundation, #1)",4,3428
19206,17,29581,Foundation and Empire (Foundation #2),5,3428
19207,18,24375664,"The Dark Forest (Remembrance of Earth’s Past, #2)",5,3428
19208,19,18245960,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",5,3428
19209,0,15852093,"The Zombie Always Knocks Twice (Hollyweird, #1)",0,3429
19210,1,6420556,Never Slow Dance with a Zombie,0,3429
19211,2,629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",4,3429
19212,3,14935,Sense and Sensibility,5,3429
19213,4,10878,"The Great Shark Hunt: Strange Tales from a Strange Time (The Gonzo Papers, #1)",5,3429
19214,5,4137,Me Talk Pretty One Day,5,3429
19215,6,5140074,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",0,3429
19216,7,16140433,The Art Forger,0,3429
19217,8,13079,"Skinny Dip (Skink, #5; Mick Stranahan #2)",5,3429
19218,9,70487,Attack of the Deranged Mutant Killer Monster Snow Goons (Calvin and Hobbes #7),5,3429
19219,10,43070,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,5,3429
19220,11,242006,Running with Scissors,3,3429
19221,12,8163722,Earth (The Book): A Visitor's Guide to the Human Race,0,3429
19222,13,4136,Holidays on Ice,4,3429
19223,14,11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,3429
19224,15,536653,A Connecticut Yankee in King Arthur's Court,4,3429
19225,16,21996,The Devil in the White City,4,3429
19226,17,2612,The Tipping Point: How Little Things Can Make a Big Difference,4,3429
19227,18,321552,The Agony and the Ecstasy,3,3429
19228,19,227540,The Rape of Europa: The Fate of Europe's Treasures in the Third Reich and the Second World War,0,3429
19229,0,4968539,History Of The United States,0,3433
19230,1,31491,The Rainbow,0,3433
19231,2,9784,Women in Love,0,3433
19232,3,12195,Typhoon and Other Tales,0,3433
19233,4,115476,Nostromo,0,3433
19234,0,7445,The Glass Castle,0,3436
19235,1,1812457,The Shack,3,3436
19236,2,49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,0,3436
19237,3,11084145,Steve Jobs,0,3436
19238,4,227463,A Clockwork Orange,0,3436
19239,5,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",0,3436
19240,6,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0,3436
19241,7,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0,3436
19242,8,6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",0,3436
19243,9,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0,3436
19244,10,15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0,3436
19245,11,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",0,3436
19246,12,1310297,The Prosperity Bible: Landmark Writings on the Incredible Prospering Powers of the Human Mind,0,3436
19247,13,3431,The Five People You Meet in Heaven,3,3436
19248,14,169487,Self Matters: Creating Your Life from the Inside Out,2,3436
19249,15,56495,The Purpose Driven Life: What on Earth Am I Here for?,2,3436
19250,16,81922,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,3,3436
19251,17,1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,4,3436
19252,18,76334,A New Earth: Awakening to Your Life's Purpose,4,3436
19253,19,6708,The Power of Now: A Guide to Spiritual Enlightenment,4,3436
19254,0,23435787,"Make Up: Your Life Guide to Beauty, Style, and Success--Online and Off",0,3439
19255,1,12276566,Risky Shot (Bluegrass Series #2),0,3439
19256,2,15843172,Tequila Mockingbird: Cocktails with a Literary Twist,0,3439
19257,3,20706635,"The Doll People Set Sail (Doll People, #4)",0,3439
19258,4,2889099,"The Runaway Dolls (Doll People, #3)",0,3439
19259,5,40081,"The Meanest Doll in the World (Doll People, #2)",0,3439
19260,6,268917,"The Doll People (Doll People, #1)",5,3439
19261,7,11738906,Talking Pictures: Images and Messages Rescued from the Past,5,3439
19262,8,9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",5,3439
19263,9,22840182,The Summer of Chasing Mermaids,0,3439
19264,10,11915308,"The Deepest Cut (MacKinnon Curse, #1)",0,3439
19265,11,18908596,"The Fab Life (The Kihanna Saga, #1)",0,3439
19266,12,19354169,I Chose to Die,0,3439
19267,13,4671,The Great Gatsby,0,3439
19268,14,5470,1984,5,3439
19269,15,32929,Goodnight Moon,5,3439
19270,16,13262783,"Every Day (Every Day, #1)",4,3439
19271,17,99561,Looking for Alaska,0,3439
19272,18,11870085,The Fault in Our Stars,5,3439
19273,19,17415348,#scandal,5,3439
19274,0,6123584,From the Stage to the Prayer Mat: The Story of How a World-Famous Dancer Fell in Love with the Divine,0,3440
19275,1,61619,Hacking: The Art of Exploitation,0,3440
19276,0,67376,The Book of Love: Poems of Ecstasy and Longing,0,3441
19277,1,29103028,"The Queen's Poisoner (Kingfountain, #1)",0,3441
19278,2,18774964,A Man Called Ove,0,3441
19279,3,32487617,Beneath a Scarlet Sky,0,3441
19280,4,32148570,Before We Were Yours,0,3441
19281,5,10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",0,3441
19282,6,13497,"A Feast for Crows (A Song of Ice and Fire, #4)",0,3441
19283,7,62291,"A Storm of Swords (A Song of Ice and Fire, #3)",0,3441
19284,8,10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",0,3441
19285,9,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",0,3441
19286,10,34912895,The Great Alone,0,3441
19287,11,825509,A Place Called Freedom,0,3441
19288,12,36295792,Lilli De Jong,0,3441
19289,13,6668467,Winter Garden,0,3441
19290,14,34273236,Little Fires Everywhere,0,3441
19291,15,25893693,"Lilac Girls (Lilac Girls, #1)",0,3441
19292,16,1067,1776,0,3441
19293,17,18659623,Through the Woods,0,3441
19294,18,18143977,All the Light We Cannot See,5,3441
19295,19,29639736,Everything We Keep (Everything #1),4,3441
19296,0,1098695,Coyote Moon,0,3442
19297,1,1727878,"A Stranger's Game (Bitter Creek, #7)",0,3442
19298,2,6284391,"Big Bad Wolf (The Others, #2)",0,3442
19299,0,5249687,Biology: Life as We Know It!,5,3445
19300,1,140215,"The Lion, the Witch and the Wardrobe",0,3445
19301,2,568054,How to Get the Most from God's Word,0,3445
19302,3,1782865,Anne of Green Gables,0,3445
19303,4,787434,"The Wonderful Wizard of Oz (Oz, #1)",0,3445
19304,0,17978489,"The Future of the Mind: The Scientific Quest to Understand, Enhance, and Empower the Mind",5,3446
19305,1,2861019,Explaining Culture,0,3446
19306,2,15818399,"This Explains Everything: Deep, Beautiful, and Elegant Theories of How the World Works",5,3446
19307,3,15133078,"Why Nations Fail: The Origins of Power, Prosperity and Poverty",3,3446
19308,4,112896,Culture and Psychology,4,3446
19309,5,756148,Making Minds: What's Wrong with Education-And What Should We Do about It?,5,3446
19310,6,466761,"Exploring Culture: Exercises, Stories and Synthetic Cultures",4,3446
19311,7,7628358,Future Files: A Brief History of the Next 50 Years,3,3446
19312,8,8136846,Creating Tomorrow's Schools Today: Education - Our Children - Their Futures,5,3446
19313,9,10258753,A New Culture of Learning: Cultivating the Imagination for a World of Constant Change,4,3446
19314,10,19797,The Power of Art,3,3446
19315,11,567616,The Art Book,3,3446
19316,12,3037256,"The Origin of Culture and Civilization: The Cosmological Philosophy of the Ancient Worldview Regarding Myth, Astrology, Science, and Religion",3,3446
19317,13,2711453,O Evangelho segundo Jesus Cristo - Dekonstruktion eines Mythos,4,3446
19318,14,7816424,The World in 2050: Four Forces Shaping Civilization's Northern Future,4,3446
19319,15,2094,A Briefer History of Time,4,3446
19320,16,1168341,Physics of the Impossible,4,3446
19321,17,8492907,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,4,3446
19322,18,1908711,What Are You Optimistic About?: Today's Leading Thinkers on Why Things Are Good and Getting Better,4,3446
19323,19,318402,What Is Your Dangerous Idea? : Today's Leading Thinkers on the Unthinkable,4,3446
19324,0,2283404,Motley Crue The Dirt Confessions Du Groupe De Rock Le Plus Sulfureuxau Monde,0,3447
19325,1,14743,The God Delusion,0,3447
19326,2,1044355,When You Are Engulfed in Flames,0,3447
19327,3,17690,The Trial,0,3447
19328,4,12505,The Idiot,2,3447
19329,5,251688,Breakfast at Tiffany's and Three Stories,1,3447
19330,6,17728,The House of Mirth,5,3447
19331,7,10975,The Sound and the Fury,4,3447
19332,8,3087,A Room with a View,5,3447
19333,9,58345,The Awakening,0,3447
19334,10,53835,The Age of Innocence,5,3447
19335,11,7437,Naked Lunch,4,3447
19336,12,49552,The Stranger,0,3447
19337,13,332613,One Flew Over the Cuckoo's Nest,5,3447
19338,14,5113,Franny and Zooey,4,3447
19339,15,10956,The Virgin Suicides,4,3447
19340,16,6514,The Bell Jar,5,3447
19341,17,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",4,3447
19342,18,59716,To the Lighthouse,4,3447
19343,19,7604,Lolita,5,3447
19344,0,5297,The Picture of Dorian Gray,0,3448
19345,1,6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",0,3448
19346,2,5060378,"The Girl Who Played with Fire (Millennium, #2)",0,3448
19347,3,2321296,"Ink Exchange (Wicked Lovely, #2)",0,3448
19348,4,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",0,3448
19349,5,15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",0,3448
19350,6,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",0,3448
19351,7,6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",0,3448
19352,8,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",0,3448
19353,9,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",0,3448
19354,10,6512154,Zeitoun,0,3448
19355,11,5246,Ethan Frome,0,3448
19356,12,470175,The Ransom of Mercy Carter,0,3448
19357,13,51428,"Rebel Angels (Gemma Doyle, #2)",0,3448
19358,14,153781,"Magic Steps (The Circle Opens, #1)",0,3448
19359,15,58889,"Sandry's Book (Circle of Magic, #1)",0,3448
19360,16,13836,"Wild Magic (Immortals, #1)",0,3448
19361,17,13830,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",0,3448
19362,18,13837,"Lioness Rampant (Song of the Lioness, #4)",0,3448
19363,19,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",0,3448
19364,0,33024,"Underworld (Underworld, #1)",4,3451
19365,1,4588,Extremely Loud & Incredibly Close,5,3451
19366,2,9999107,The American Heiress,4,3451
19367,3,8075021,The Dressmaker,5,3451
19368,4,2767052,"The Hunger Games (The Hunger Games, #1)",5,3451
19369,5,5971165,"The White Queen (The Plantagenet and Tudor Novels, #2; The Cousins War #1)",0,3451
19370,6,16186,"Meridon (The Wideacre Trilogy, #3)",3,3451
19371,7,16188,"Wideacre  (The Wideacre Trilogy, #1)",4,3451
19372,8,37034,The Woman in Black,4,3451
19373,9,16182,"The Favored Child (The Wideacre Trilogy, #2)",4,3451
19374,10,673379,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past-Life Therapy That Changed Both Their Lives",5,3451
19375,11,2318271,The Last Lecture,5,3451
19376,12,16793,Stardust,4,3451
19377,13,16181,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",4,3451
19378,14,1420,Hamlet,5,3451
19379,15,2175,Madame Bovary,5,3451
19380,16,264,The Portrait of a Lady,5,3451
19381,17,43763,"Interview with the Vampire (The Vampire Chronicles, #1)",5,3451
19382,18,43448,"Flowers in the Attic (Dollanganger, #1)",0,3451
19383,19,4667024,The Help,0,3451
19384,0,12900491,"Wicked Nights (Angels of the Dark, #1, Lords of the Underworld #9.25)",0,3453
19385,0,9003982,مالم يخبرني به أبي عن الحياة,0,3454
19386,1,6821357,قلوبهم معنا وقنابلهم علينا,0,3454
19387,2,836584,Fundamentals of Heat and Mass Transfer,0,3454
19388,3,11480486,أدولف هتلر: الرجل الذي أراد عملياً احتلال العالم,0,3454
19389,4,2543719,مذكرات أميرة عربية,0,3454
19390,5,3997266,أمام العرش: حوار مع الحكام,0,3454
19391,6,2168855,إرنستو تشي غيڤارا: أحلامي لا تعرف حدوداً,3,3454
19392,7,5781174,فرج,0,3454
19393,8,6621287,com نسيان,0,3454
19394,9,10550662,طفولة قلب,0,3454
19395,10,12350614,ذاكرة الجسد,0,3454
19396,11,11798449,أحببتك أكثر مما ينبغي,0,3454
19397,12,13543633,وصايا,0,3454
19398,13,10706934,بيكاسو وستاربكس,0,3454
19399,0,8644652,La terre et le sang,5,3455
19400,1,15781761,Mon bel oranger,5,3455
19401,2,2498952,كليلة ودمنة,5,3455
19402,3,646462,القرآن الكريم,5,3455
19403,4,2750180,لا تحزن,5,3455
19404,5,49552,The Stranger,5,3455
19405,6,11989,The Plague,5,3455
19406,7,68591,Brida,4,3455
19407,8,24280,Les Misérables,5,3455
19408,0,32843,Around the World in Eighty Days,0,3458
19409,1,6620508,Life on the Mississippi,0,3458
19410,2,4907233,The Turn of the Screw,0,3458
19411,3,498641,The Practice of the Presence of God,0,3458
19412,4,6098439,Henry V,0,3458
19413,5,18488,"Frankenstein, or the Modern Prometheus",0,3458
19414,6,1923820,Holy Bible: King James Version,0,3458
19415,7,297,Treasure Island,0,3458
19416,8,17879,Crime and Punishment,0,3458
19417,9,37553,Sense and Sensibility,0,3458
19418,10,386260,A Tale of Two Cities,0,3458
19419,11,19374,Adventures of Huckleberry Finn,0,3458
19420,12,402777,Moby-Dick,0,3458
19421,0,2122216,"Special A, Vol. 1 (Special A, #1)",5,3460
19422,1,2309720,"Wild Ones, Vol. 1 (Wild Ones, #1)",4,3460
19423,2,1896346,"High School Debut, Vol. 01 (High School Debut, #1)",4,3460
19424,3,1237398,"One Piece, Volume 1: Romance Dawn",4,3460
19425,4,330744,"InuYasha: Turning Back Time (InuYasha, #1)",4,3460
19426,5,7351574,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",4,3460
19427,6,204042,"Naruto, Vol. 01: Uzumaki Naruto (Naruto, #1)",5,3460
19428,7,7619292,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",4,3460
19429,8,13570,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 1",4,3460
19430,9,2880,"Bleach, Volume 01",4,3460
19431,10,13615,"Boredom (Death Note, #1)",4,3460
19432,11,113934,The Goal: A Process of Ongoing Improvement,4,3460
19433,12,1911,The World Is Flat: A Brief History of the Twenty-first Century,4,3460
19434,13,6346975,Moonwalking with Einstein: The Art and Science of Remembering Everything,4,3460
19435,14,15014,Crucial Conversations: Tools for Talking When Stakes Are High,4,3460
19436,15,56452,"Now, Discover Your Strengths",3,3460
19437,16,86154,The Mystery of Capital: Why Capitalism Triumphs in the West and Fails Everywhere Else,4,3460
19438,17,866222,Winning,3,3460
19439,18,68143,The Wisdom of Crowds,4,3460
19440,19,33293,Naked Economics: Undressing the Dismal Science,4,3460
19441,0,8127,"Anne of Green Gables (Anne of Green Gables, #1)",5,3461
19442,1,2998,The Secret Garden,0,3461
19443,2,6185,Wuthering Heights,5,3461
19444,3,1812457,The Shack,2,3461
19445,4,157993,The Little Prince,5,3461
19446,5,37741,"Tales of a Fourth Grade Nothing (Fudge, #1)",5,3461
19447,6,24178,Charlotte's Web,5,3461
19448,7,19543,Where the Wild Things Are,5,3461
19449,8,1297985,Musicophilia: Tales of Music and the Brain,0,3461
19450,9,227603,Prozac Nation,4,3461
19451,10,63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,5,3461
19452,11,4477,Complications: A Surgeon's Notes on an Imperfect Science,5,3461
19453,12,4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,5,3461
19454,13,25019,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",5,3461
19455,14,8600,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",0,3461
19456,15,12543,Bird by Bird: Some Instructions on Writing and Life,5,3461
19457,16,10569,On Writing: A Memoir of the Craft,5,3461
19458,17,1869,Nickel and Dimed: On (Not) Getting by in America,5,3461
19459,18,168642,In Cold Blood,5,3461
19460,19,1842,"Guns, Germs, and Steel: The Fates of Human Societies",0,3461
19461,0,17312562,Jane Eyre,0,3464
19462,1,18077,Piccadilly Jim,4,3464
19463,2,11125,Digital Fortress,3,3464
19464,3,6411961,"The Lost Symbol (Robert Langdon, #3)",2,3464
19465,4,976,Deception Point,3,3464
19466,5,968,"The Da Vinci Code (Robert Langdon, #2)",3,3464
19467,6,960,"Angels & Demons (Robert Langdon, #1)",4,3464
19468,7,672178,The Best of O. Henry,4,3464
19469,8,10799,A Farewell to Arms,4,3464
19470,9,131359,"Death on the Nile (Hercule Poirot, #17)",3,3464
19471,10,16299,And Then There Were None,5,3464
19472,11,1431,Veronika Decides to Die,4,3464
19473,12,50365,"A Suitable Boy (A Suitable Boy, #1)",4,3464
19474,13,48328,Revolutionary Road,5,3464
19475,14,37732,"Are You There God? It's Me, Margaret",4,3464
19476,15,3609760,Twilight: The Complete Illustrated Movie Companion,3,3464
19477,16,227463,A Clockwork Orange,0,3464
19478,17,296201,India Unbound: The Social and Economic Revolution from Independence to the Global Information Age,3,3464
